,MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,MOPLHOOG,MOPLMIDD,MOPLLAAG,MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,MSKA,MSKB1,MSKB2,MSKC,MSKD,MHHUUR,MHKOOP,MAUT1,MAUT2,MAUT0,MZFONDS,MZPART,MINKM30,MINK3045,MINK4575,MINK7512,MINK123M,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,label
4689,39,2,5,2,9,1,5,0,3,7,1,2,0,0,9,0,4,5,0,0,0,6,3,0,0,4,0,5,0,2,7,6,2,2,6,3,0,4,5,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,29,1,3,4,7,2,4,0,4,7,0,2,0,3,6,1,1,7,2,0,0,3,3,3,1,0,2,5,2,1,8,5,2,2,7,2,0,7,2,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4691,38,1,3,3,9,0,6,2,3,6,0,3,0,3,6,1,6,3,2,0,0,5,2,2,2,2,4,2,0,7,2,7,0,2,6,3,3,3,3,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4692,22,2,2,4,5,0,0,0,9,2,3,5,4,2,4,1,3,5,1,0,0,3,0,5,1,2,2,5,0,9,0,4,0,5,7,2,6,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,33,1,3,3,8,0,5,1,3,7,1,2,2,3,4,2,3,4,3,1,1,2,2,3,3,1,3,3,1,2,7,7,2,1,5,4,2,4,3,1,1,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,7,1,3,3,2,0,5,2,3,5,0,4,3,3,4,6,2,3,5,0,0,0,0,4,4,2,0,3,0,3,6,3,0,6,3,6,3,0,4,0,3,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,36,1,2,4,8,1,5,1,3,6,0,3,4,3,3,1,3,5,2,1,0,3,3,2,1,1,2,5,2,5,4,6,0,3,6,3,3,3,2,1,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,36,1,1,3,8,0,4,4,2,6,0,3,7,1,1,5,4,0,2,0,0,1,0,7,2,7,0,0,0,0,9,5,4,0,3,6,0,1,8,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4697,33,1,3,2,8,1,4,1,5,6,1,3,5,0,4,0,0,9,0,0,0,0,4,5,0,0,0,9,0,5,4,6,1,3,6,3,4,3,2,1,1,3,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4698,38,1,3,2,9,0,6,0,3,5,2,2,2,2,5,0,2,7,0,0,0,2,7,0,0,0,0,9,0,2,7,9,0,0,7,2,0,9,0,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4699,23,1,1,1,5,1,4,2,3,4,1,4,5,4,1,1,4,4,2,1,0,3,4,0,1,1,0,7,0,8,1,6,0,3,7,2,4,0,5,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4700,35,1,3,4,8,0,6,2,3,6,0,3,0,5,4,1,5,4,1,0,0,4,1,4,1,2,3,4,0,5,4,7,0,2,6,3,2,3,4,2,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,9,1,4,2,3,2,3,1,5,7,0,2,1,2,7,2,5,3,2,0,0,4,1,3,1,3,1,4,2,9,0,4,3,2,6,3,4,3,2,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,4,2,2,4,1,0,5,1,3,6,1,3,3,4,3,3,3,4,3,1,1,3,2,2,3,2,2,3,1,3,6,6,1,3,7,2,3,2,4,1,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4703,3,1,3,3,1,2,7,0,0,7,1,2,1,3,5,0,4,5,2,1,0,3,2,3,1,3,2,4,1,0,9,6,2,2,5,4,0,5,3,1,0,4,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4704,12,1,3,2,3,2,7,0,0,9,0,0,0,2,7,5,3,2,7,2,0,0,0,0,6,0,2,2,0,0,9,9,0,0,2,7,2,3,2,2,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4705,2,1,3,3,1,0,5,1,3,7,1,2,3,2,5,1,3,6,2,1,1,2,3,3,1,1,1,5,2,5,4,5,2,2,7,2,4,4,1,1,1,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4706,16,1,2,1,4,0,4,3,3,2,3,5,5,4,1,7,2,1,2,0,0,0,2,6,2,2,5,1,1,8,1,3,0,6,6,3,8,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,39,1,3,3,9,0,4,1,4,7,0,2,2,3,5,0,2,7,0,0,3,0,3,3,2,0,2,3,4,3,6,5,2,3,7,2,5,4,0,0,0,2,5,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
4708,37,1,2,3,8,1,4,1,4,5,1,4,3,3,3,0,4,5,1,1,1,4,2,2,1,2,3,4,1,2,7,5,1,4,7,2,3,3,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,9,1,2,4,3,2,0,2,6,4,0,6,5,3,2,1,6,3,7,0,0,2,0,0,3,1,2,4,1,8,1,5,0,4,8,1,3,2,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,39,1,3,3,9,1,5,1,3,5,1,3,3,2,4,2,3,5,2,1,0,3,2,3,2,2,2,3,2,5,4,4,2,4,7,2,3,5,1,1,0,3,5,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4711,1,1,3,3,1,2,5,3,0,9,0,0,2,5,4,4,3,2,6,0,0,3,1,0,4,2,3,1,0,0,9,5,4,0,0,9,0,0,8,1,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4712,8,1,3,2,2,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,7,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4713,38,1,3,2,9,0,3,1,5,8,0,1,1,2,7,2,3,5,2,0,0,2,3,3,2,0,2,5,1,9,0,7,0,2,9,0,3,6,0,0,0,3,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4714,8,1,3,2,2,2,5,0,3,9,0,0,0,3,6,2,5,3,2,0,0,4,2,2,2,2,3,4,0,3,6,7,2,0,6,3,2,0,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4715,39,1,3,3,9,2,7,1,0,7,0,2,0,2,7,4,2,4,4,0,0,0,2,4,4,0,2,2,3,1,8,7,2,0,5,4,2,3,2,3,0,5,5,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4716,9,1,2,3,3,2,3,2,4,5,4,1,2,4,4,2,4,4,2,1,1,5,1,2,3,1,3,2,2,3,6,7,2,1,7,2,2,5,3,1,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,2,1,2,3,1,1,5,1,3,5,1,4,3,3,4,2,2,6,1,1,1,2,4,2,1,1,2,5,1,4,5,6,1,2,7,2,3,5,2,0,0,3,6,2,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4718,11,1,2,3,3,1,3,1,5,4,2,4,4,2,3,1,3,6,1,0,1,3,3,3,1,1,3,3,3,7,2,6,0,3,8,1,5,4,1,0,0,2,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4719,28,6,2,5,6,0,6,1,3,5,1,4,3,4,2,1,4,5,3,0,1,3,1,3,2,2,2,4,0,6,3,6,0,3,5,4,5,2,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4720,13,1,3,2,3,2,3,1,5,6,1,3,2,2,6,1,7,2,1,1,0,5,1,3,1,4,3,2,1,7,2,6,1,2,6,3,2,3,5,0,0,4,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,24,1,2,3,5,0,2,2,5,5,2,3,4,4,2,3,5,2,2,1,2,6,1,1,3,4,1,2,0,8,1,4,2,4,8,1,2,5,1,3,0,4,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4722,38,1,2,3,9,0,5,0,4,3,2,5,4,3,3,2,4,4,2,1,0,5,1,2,2,2,3,3,1,8,1,4,1,5,8,1,5,4,1,0,0,3,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4723,9,1,4,3,3,1,3,2,4,6,1,3,2,2,6,3,4,3,1,1,0,3,2,4,1,2,2,4,1,8,1,7,1,2,8,1,2,6,2,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,31,1,2,3,7,0,6,0,3,3,0,6,3,4,3,0,3,6,2,0,0,2,4,4,1,0,2,4,3,9,0,5,0,4,5,4,5,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4725,33,1,3,3,8,1,7,1,2,8,1,1,1,3,6,1,4,5,2,1,2,2,3,1,2,1,3,4,0,1,8,5,4,1,5,4,2,3,4,1,0,4,3,2,0,0,6,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4726,23,1,2,1,5,0,5,0,5,0,6,3,1,6,3,0,6,3,3,0,0,6,1,1,3,2,1,4,1,9,0,5,3,3,9,0,5,3,3,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,6,1,3,2,2,0,7,2,0,7,2,0,0,6,3,2,7,0,2,0,0,7,0,0,2,3,4,0,0,0,9,7,2,0,7,2,0,6,3,0,0,4,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,23,1,1,2,5,0,6,1,2,1,2,6,5,3,2,2,5,2,2,0,0,4,1,3,2,3,3,3,0,9,0,5,1,3,5,4,4,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4729,13,1,3,4,3,0,2,4,4,7,0,2,4,0,5,4,0,5,2,0,0,4,1,3,0,0,5,3,3,9,0,7,0,2,6,3,6,0,3,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4730,3,1,3,3,1,2,3,2,4,5,1,3,2,4,4,3,5,1,4,1,0,3,2,1,2,3,2,4,0,1,8,3,0,6,6,3,2,1,5,2,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4731,12,1,3,2,3,4,1,0,5,6,3,0,0,4,5,5,3,2,5,0,0,3,1,2,4,3,1,2,0,0,9,6,3,0,2,7,0,3,4,3,1,7,7,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4732,33,1,3,3,8,0,6,1,2,7,1,2,1,4,4,1,2,6,1,0,1,3,2,4,1,1,2,6,1,5,4,5,2,3,6,3,2,5,2,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4733,32,1,3,3,7,1,4,2,3,7,1,2,2,3,4,1,3,5,1,1,1,2,3,3,2,2,2,4,1,4,5,6,2,2,7,2,1,4,4,1,0,4,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4734,23,1,2,2,5,0,5,3,2,3,4,3,1,8,1,0,5,4,0,0,0,5,3,1,0,5,1,4,0,8,1,4,1,5,9,0,7,2,1,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,5,1,3,3,1,2,3,1,4,6,1,2,1,4,5,1,6,2,2,1,0,6,1,2,1,3,2,2,3,7,2,6,1,2,6,3,2,6,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4736,11,1,3,3,3,2,7,0,0,9,0,0,2,3,4,0,5,4,5,0,0,4,0,1,1,2,4,2,2,1,8,7,2,0,7,2,2,4,3,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4737,38,1,4,3,9,1,4,1,4,7,1,2,0,2,7,2,0,7,5,0,0,2,0,3,2,2,5,2,0,6,3,6,2,1,5,4,7,2,0,0,0,2,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,20,1,2,4,5,1,3,1,5,5,1,4,3,4,3,0,2,8,0,0,0,1,4,4,0,1,1,5,3,8,1,5,0,4,7,2,6,3,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,13,1,2,2,3,0,4,2,4,7,1,2,3,4,3,2,6,1,5,0,0,3,1,0,4,2,2,3,0,7,2,7,1,1,8,1,0,5,4,0,0,4,6,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,30,1,2,4,7,0,4,0,5,3,0,6,6,2,2,1,1,7,0,0,0,0,5,4,0,0,0,6,3,9,0,5,0,4,9,0,6,3,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4741,10,1,4,2,3,1,5,1,4,8,1,1,1,2,7,3,5,2,2,0,0,5,2,1,2,4,2,2,0,1,8,9,0,0,5,4,2,4,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4742,6,1,3,2,2,0,4,2,4,9,0,0,0,5,4,3,5,2,7,0,0,2,0,0,4,4,0,2,0,0,9,5,4,0,0,9,0,3,6,0,0,5,8,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4743,8,1,3,3,2,1,6,2,1,7,0,2,1,2,6,4,3,2,5,1,0,2,1,1,5,2,1,2,0,2,7,6,3,1,4,5,1,2,6,2,0,6,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,40,1,3,3,10,0,6,2,2,6,0,3,3,2,5,0,3,6,0,0,9,0,0,0,3,0,2,0,4,0,9,5,2,3,7,2,5,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,10,1,4,3,3,0,5,2,3,7,1,1,1,3,6,2,5,3,4,0,0,3,2,0,3,2,3,3,0,1,8,8,0,1,5,4,0,5,4,0,0,4,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4746,33,1,3,4,8,1,4,0,5,8,1,1,1,5,4,1,2,7,2,0,3,1,2,3,1,1,4,2,3,3,6,6,1,3,4,5,7,1,2,0,0,3,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,33,2,3,3,8,0,4,2,3,7,0,2,0,2,7,0,2,7,0,0,2,4,0,3,0,0,5,4,0,0,9,7,0,2,9,0,3,6,0,0,0,3,3,2,0,0,7,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4748,28,7,2,6,6,0,6,2,2,9,0,0,4,2,4,2,1,6,5,2,0,0,3,0,2,1,4,0,4,4,5,6,3,0,0,9,7,0,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,8,1,3,3,2,1,6,2,2,8,0,1,1,2,6,4,3,2,5,1,0,2,2,1,4,2,1,3,0,2,7,6,3,1,4,5,1,1,5,3,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,23,1,1,2,5,1,4,1,4,2,2,5,5,3,1,1,4,4,2,0,0,2,2,4,2,1,2,5,1,7,2,6,0,3,7,2,4,3,2,1,0,3,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4751,23,1,2,2,5,0,6,2,2,4,2,4,4,3,2,2,5,2,2,0,0,3,3,3,2,3,3,3,0,8,1,4,3,3,7,2,3,4,2,0,0,3,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4752,23,1,1,2,5,0,6,1,2,1,2,6,6,2,1,4,4,2,1,0,0,6,1,3,1,3,4,2,0,9,0,5,1,3,5,4,4,2,3,0,0,3,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4753,1,1,2,4,1,0,7,0,2,7,2,0,0,7,2,5,4,0,5,2,0,2,0,0,6,0,3,0,0,0,9,6,3,0,2,7,0,0,5,2,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4754,8,1,3,3,2,0,3,0,6,7,2,0,0,4,5,4,4,2,3,3,0,4,0,0,3,3,2,2,0,5,4,7,2,0,2,7,0,2,6,2,0,6,7,0,0,4,6,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4755,33,2,3,3,8,0,4,2,3,7,0,2,0,2,7,0,2,7,0,0,2,4,0,3,0,0,5,4,0,0,9,7,0,2,9,0,3,6,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,30,1,3,3,7,0,4,1,4,6,1,3,1,4,5,1,3,5,3,0,1,4,1,2,1,2,4,3,1,2,7,4,0,5,7,2,2,2,2,4,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4757,38,1,3,2,9,0,5,0,4,5,1,3,3,2,5,1,4,4,2,1,0,3,3,2,1,2,2,4,1,7,2,5,1,4,7,2,3,5,2,0,0,3,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4758,21,1,3,3,5,1,4,1,5,6,2,2,2,3,5,1,3,6,1,0,0,3,3,2,1,2,1,5,2,8,1,6,1,2,8,1,3,5,2,1,1,3,1,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,36,1,2,4,8,0,9,0,0,6,0,3,3,3,3,1,6,2,0,3,0,4,0,3,0,4,2,3,0,2,7,4,2,3,5,4,3,5,0,2,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4760,41,1,3,3,10,0,4,1,4,7,0,2,2,3,5,0,2,7,0,0,3,0,3,3,2,0,2,3,4,3,6,5,2,3,7,2,5,4,0,0,0,2,4,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4761,6,1,3,3,2,1,5,2,3,7,1,2,0,2,7,4,4,2,5,1,0,3,1,1,5,1,2,2,1,1,8,7,0,2,4,5,2,2,4,2,1,5,8,2,0,0,6,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4762,33,1,3,3,8,0,6,1,2,6,0,3,2,3,5,1,2,6,1,0,1,4,2,4,1,2,2,5,2,2,7,7,0,2,7,2,0,4,5,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4763,9,1,2,2,3,1,4,0,5,5,0,4,4,2,4,2,4,4,3,1,0,3,4,0,3,2,1,4,0,8,1,4,1,5,8,1,6,3,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,34,1,3,2,8,3,5,0,2,6,0,3,2,0,7,0,4,5,3,0,0,0,3,3,3,0,2,5,0,2,7,2,5,3,6,3,2,3,4,0,0,4,6,2,0,0,6,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
